Spatial Frequency(Hz),Modulation(0-1),System time(milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
24.0,1.0,1435093417654,736.0,160.0,576.0,2.0,
24.0,1.0,1435093417663,736.0,160.0,576.0,2.0,
24.0,1.0,1435093417672,739.0,160.0,579.0,2.0,
24.0,1.0,1435093417679,739.0,160.0,579.0,2.0,
24.0,1.0,1435093417696,739.0,160.0,579.0,2.0,
24.0,1.0,1435093417712,742.0,160.0,582.0,2.0,
24.0,1.0,1435093417723,742.0,160.0,582.0,2.0,
24.0,1.0,1435093417730,742.0,160.0,582.0,2.0,
24.0,1.0,1435093417739,743.0,160.0,583.0,2.0,
24.0,1.0,1435093417747,743.0,160.0,583.0,2.0,
24.0,1.0,1435093417754,743.0,160.0,583.0,2.0,
24.0,1.0,1435093417761,743.0,160.0,583.0,2.0,
24.0,1.0,1435093417769,744.0,160.0,584.0,2.0,
24.0,1.0,1435093417775,744.0,160.0,584.0,2.0,
24.0,1.0,1435093417783,744.0,160.0,584.0,2.0,
24.0,1.0,1435093417791,744.0,160.0,584.0,2.0,
24.0,1.0,1435093417800,745.0,160.0,585.0,2.0,
24.0,1.0,1435093417806,745.0,160.0,585.0,2.0,
24.0,1.0,1435093417814,745.0,160.0,585.0,2.0,
24.0,1.0,1435093417823,745.0,160.0,585.0,2.0,
24.0,1.0,1435093417830,745.0,160.0,585.0,2.0,
24.0,1.0,1435093417837,746.0,160.0,586.0,2.0,
24.0,1.0,1435093417844,746.0,160.0,586.0,2.0,
24.0,1.0,1435093417853,746.0,160.0,586.0,2.0,
24.0,1.0,1435093417862,746.0,160.0,586.0,2.0,
24.0,1.0,1435093417879,746.0,160.0,586.0,2.0,
24.0,1.0,1435093417888,746.0,160.0,586.0,2.0,
24.0,1.0,1435093417896,746.0,160.0,586.0,2.0,
24.0,1.0,1435093417911,747.0,160.0,587.0,2.0,
24.0,1.0,1435093417922,747.0,160.0,587.0,2.0,
24.0,1.0,1435093417931,747.0,160.0,587.0,2.0,
24.0,1.0,1435093417946,748.0,160.0,588.0,2.0,
24.0,1.0,1435093417953,748.0,160.0,588.0,2.0,
24.0,1.0,1435093417960,748.0,160.0,588.0,2.0,
24.0,1.0,1435093417969,748.0,160.0,588.0,2.0,
24.0,1.0,1435093417977,748.0,160.0,588.0,2.0,
24.0,1.0,1435093417985,748.0,160.0,588.0,2.0,
24.0,1.0,1435093417993,748.0,160.0,588.0,2.0,
24.0,1.0,1435093418012,749.0,160.0,589.0,2.0,
24.0,1.0,1435093418021,749.0,160.0,589.0,2.0,
24.0,1.0,1435093418031,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418039,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418047,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418062,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418070,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418084,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418092,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418101,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418109,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418118,750.0,160.0,590.0,2.0,
24.0,1.0,1435093418126,751.0,160.0,591.0,2.0,
24.0,1.0,1435093418135,751.0,160.0,591.0,2.0,
24.0,1.0,1435093418141,751.0,160.0,591.0,2.0,
24.0,1.0,1435093418149,751.0,160.0,591.0,2.0,
24.0,1.0,1435093418155,751.0,160.0,591.0,2.0,
24.0,1.0,1435093418161,752.0,160.0,592.0,2.0,
24.0,1.0,1435093418169,752.0,160.0,592.0,2.0,
24.0,1.0,1435093418178,752.0,160.0,592.0,2.0,
24.0,1.0,1435093418185,752.0,160.0,592.0,2.0,
24.0,1.0,1435093418191,752.0,160.0,592.0,2.0,
24.0,1.0,1435093418198,753.0,160.0,593.0,2.0,
24.0,1.0,1435093418205,753.0,160.0,593.0,2.0,
24.0,1.0,1435093418211,753.0,160.0,593.0,2.0,
24.0,1.0,1435093418220,753.0,160.0,593.0,2.0,
24.0,1.0,1435093418228,754.0,160.0,594.0,2.0,
24.0,1.0,1435093418236,754.0,160.0,594.0,2.0,
24.0,1.0,1435093418242,754.0,160.0,594.0,2.0,
24.0,1.0,1435093418250,754.0,160.0,594.0,2.0,
24.0,1.0,1435093418258,754.0,160.0,594.0,2.0,
24.0,1.0,1435093418267,755.0,160.0,595.0,2.0,
24.0,1.0,1435093418275,755.0,160.0,595.0,2.0,
24.0,1.0,1435093418284,755.0,160.0,595.0,2.0,
24.0,1.0,1435093418292,755.0,160.0,595.0,2.0,
24.0,1.0,1435093418301,755.0,160.0,595.0,2.0,
24.0,1.0,1435093418309,755.0,160.0,595.0,2.0,
24.0,1.0,1435093418317,755.0,160.0,595.0,2.0,
24.0,1.0,1435093418324,755.0,160.0,595.0,2.0,
24.0,1.0,1435093418333,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418340,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418354,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418360,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418369,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418378,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418386,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418394,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418403,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418411,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418419,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418428,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418436,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418444,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418453,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418461,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418470,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418478,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418486,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418495,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418503,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418512,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418525,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418534,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418544,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418553,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418561,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418575,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418585,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418594,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418603,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418612,756.0,160.0,596.0,2.0,
24.0,1.0,1435093418627,754.0,160.0,594.0,2.0,
24.0,1.0,1435093418644,754.0,160.0,594.0,2.0,
24.0,1.0,1435093418654,754.0,160.0,594.0,2.0,
24.0,1.0,1435093418662,749.0,160.0,589.0,2.0,
24.0,1.0,1435093418670,749.0,160.0,589.0,2.0,
24.0,1.0,1435093418677,749.0,160.0,589.0,2.0,
24.0,1.0,1435093418694,742.0,160.0,582.0,2.0,
24.0,1.0,1435093418702,742.0,160.0,582.0,2.0,
24.0,1.0,1435093418710,742.0,160.0,582.0,2.0,
24.0,1.0,1435093418718,742.0,160.0,582.0,2.0,
24.0,1.0,1435093418726,736.0,160.0,576.0,2.0,
24.0,1.0,1435093418735,736.0,160.0,576.0,2.0,
24.0,1.0,1435093418746,736.0,160.0,576.0,2.0,
24.0,1.0,1435093418754,736.0,160.0,576.0,2.0,
24.0,1.0,1435093418762,733.0,160.0,573.0,2.0,
24.0,1.0,1435093418770,733.0,160.0,573.0,2.0,
24.0,1.0,1435093418778,733.0,160.0,573.0,2.0,
24.0,1.0,1435093418792,730.0,160.0,570.0,2.0,
24.0,1.0,1435093418802,730.0,160.0,570.0,2.0,
24.0,1.0,1435093418810,730.0,160.0,570.0,2.0,
24.0,1.0,1435093418825,728.0,160.0,568.0,2.0,
24.0,1.0,1435093418840,728.0,160.0,568.0,2.0,
24.0,1.0,1435093418848,728.0,160.0,568.0,2.0,
24.0,1.0,1435093418859,726.0,160.0,566.0,2.0,
24.0,1.0,1435093418871,726.0,160.0,566.0,2.0,
24.0,1.0,1435093418879,726.0,160.0,566.0,2.0,
24.0,1.0,1435093418892,725.0,160.0,565.0,2.0,
24.0,1.0,1435093418907,725.0,160.0,565.0,2.0,
24.0,1.0,1435093418915,725.0,160.0,565.0,2.0,
24.0,1.0,1435093418923,725.0,160.0,565.0,2.0,
24.0,1.0,1435093418931,723.0,160.0,563.0,2.0,
24.0,1.0,1435093418939,723.0,160.0,563.0,2.0,
24.0,1.0,1435093418947,723.0,160.0,563.0,2.0,
24.0,1.0,1435093418960,722.0,160.0,562.0,2.0,
24.0,1.0,1435093418967,722.0,160.0,562.0,2.0,
24.0,1.0,1435093418976,722.0,160.0,562.0,2.0,
24.0,1.0,1435093418989,722.0,160.0,562.0,2.0,
24.0,1.0,1435093419006,721.0,160.0,561.0,2.0,
24.0,1.0,1435093419014,721.0,160.0,561.0,2.0,
24.0,1.0,1435093419020,721.0,160.0,561.0,2.0,
24.0,1.0,1435093419029,720.0,160.0,560.0,2.0,
24.0,1.0,1435093419037,720.0,160.0,560.0,2.0,
24.0,1.0,1435093419046,720.0,160.0,560.0,2.0,
24.0,1.0,1435093419056,720.0,160.0,560.0,2.0,
24.0,1.0,1435093419064,719.0,160.0,559.0,2.0,
24.0,1.0,1435093419072,719.0,160.0,559.0,2.0,
24.0,1.0,1435093419079,719.0,160.0,559.0,2.0,
24.0,1.0,1435093419085,719.0,160.0,559.0,2.0,
24.0,1.0,1435093419092,717.0,160.0,557.0,2.0,
24.0,1.0,1435093419108,717.0,160.0,557.0,2.0,
24.0,1.0,1435093419116,717.0,160.0,557.0,2.0,
24.0,1.0,1435093419124,717.0,160.0,557.0,2.0,
24.0,1.0,1435093419141,717.0,160.0,557.0,2.0,
24.0,1.0,1435093419159,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419168,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419176,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419185,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419192,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419201,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419209,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419226,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419233,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419243,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419251,715.0,160.0,555.0,2.0,
24.0,1.0,1435093419259,713.0,160.0,553.0,2.0,
24.0,1.0,1435093419272,713.0,160.0,553.0,2.0,
24.0,1.0,1435093419280,713.0,160.0,553.0,2.0,
24.0,1.0,1435093419291,711.0,160.0,551.0,2.0,
24.0,1.0,1435093419305,711.0,160.0,551.0,2.0,
24.0,1.0,1435093419313,711.0,160.0,551.0,2.0,
24.0,1.0,1435093419321,711.0,160.0,551.0,2.0,
24.0,1.0,1435093419329,710.0,160.0,550.0,2.0,
24.0,1.0,1435093419343,710.0,160.0,550.0,2.0,
24.0,1.0,1435093419358,708.0,160.0,548.0,2.0,
24.0,1.0,1435093419375,708.0,160.0,548.0,2.0,
24.0,1.0,1435093419383,708.0,160.0,548.0,2.0,
24.0,1.0,1435093419389,708.0,160.0,548.0,2.0,
24.0,1.0,1435093419398,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419406,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419416,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419424,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419433,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419441,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419449,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419455,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419464,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419472,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419481,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419489,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419498,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419505,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419514,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419522,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419531,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419538,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419546,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419554,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419563,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419570,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419579,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419586,707.0,160.0,547.0,2.0,
24.0,1.0,1435093419595,708.0,160.0,548.0,2.0,
24.0,1.0,1435093419603,708.0,160.0,548.0,2.0,
24.0,1.0,1435093419611,708.0,160.0,548.0,2.0,
24.0,1.0,1435093419618,708.0,160.0,548.0,2.0,
24.0,1.0,1435093419626,709.0,160.0,549.0,2.0,
24.0,1.0,1435093419634,709.0,160.0,549.0,2.0,
24.0,1.0,1435093419643,709.0,160.0,549.0,2.0,
24.0,1.0,1435093419651,709.0,160.0,549.0,2.0,
24.0,1.0,1435093419660,712.0,160.0,552.0,2.0,
24.0,1.0,1435093419668,712.0,160.0,552.0,2.0,
24.0,1.0,1435093419677,712.0,160.0,552.0,2.0,
24.0,1.0,1435093419685,712.0,160.0,552.0,2.0,
24.0,1.0,1435093419692,716.0,160.0,556.0,2.0,
24.0,1.0,1435093419699,716.0,160.0,556.0,2.0,
24.0,1.0,1435093419706,716.0,160.0,556.0,2.0,
24.0,1.0,1435093419715,716.0,160.0,556.0,2.0,
24.0,1.0,1435093419728,719.0,160.0,559.0,2.0,
24.0,1.0,1435093419735,719.0,160.0,559.0,2.0,
24.0,1.0,1435093419743,719.0,160.0,559.0,2.0,
24.0,1.0,1435093419750,719.0,160.0,559.0,2.0,
24.0,1.0,1435093419757,722.0,160.0,562.0,2.0,
24.0,1.0,1435093419766,722.0,160.0,562.0,2.0,
24.0,1.0,1435093419773,722.0,160.0,562.0,2.0,
24.0,1.0,1435093419780,722.0,160.0,562.0,2.0,
24.0,1.0,1435093419787,722.0,160.0,562.0,2.0,
24.0,1.0,1435093419796,725.0,160.0,565.0,2.0,
24.0,1.0,1435093419804,725.0,160.0,565.0,2.0,
24.0,1.0,1435093419816,725.0,160.0,565.0,2.0,
24.0,1.0,1435093419825,728.0,160.0,568.0,2.0,
24.0,1.0,1435093419832,728.0,160.0,568.0,2.0,
24.0,1.0,1435093419841,728.0,160.0,568.0,2.0,
24.0,1.0,1435093419850,728.0,160.0,568.0,2.0,
24.0,1.0,1435093419861,733.0,160.0,573.0,2.0,
24.0,1.0,1435093419869,733.0,160.0,573.0,2.0,
24.0,1.0,1435093419879,733.0,160.0,573.0,2.0,
24.0,1.0,1435093419887,733.0,160.0,573.0,2.0,
24.0,1.0,1435093419896,733.0,160.0,573.0,2.0,
24.0,1.0,1435093419904,733.0,160.0,573.0,2.0,
24.0,1.0,1435093419913,733.0,160.0,573.0,2.0,
24.0,1.0,1435093419924,737.0,160.0,577.0,2.0,
24.0,1.0,1435093419932,737.0,160.0,577.0,2.0,
24.0,1.0,1435093419941,737.0,160.0,577.0,2.0,
24.0,1.0,1435093419948,737.0,160.0,577.0,2.0,
24.0,1.0,1435093419955,737.0,160.0,577.0,2.0,
24.0,1.0,1435093419963,741.0,160.0,581.0,2.0,
24.0,1.0,1435093419979,741.0,160.0,581.0,2.0,
24.0,1.0,1435093419986,741.0,160.0,581.0,2.0,
24.0,1.0,1435093419994,745.0,160.0,585.0,2.0,
24.0,1.0,1435093420002,745.0,160.0,585.0,2.0,
24.0,1.0,1435093420011,745.0,160.0,585.0,2.0,
24.0,1.0,1435093420019,745.0,160.0,585.0,2.0,
24.0,1.0,1435093420026,750.0,160.0,590.0,2.0,
24.0,1.0,1435093420041,750.0,160.0,590.0,2.0,
24.0,1.0,1435093420049,750.0,160.0,590.0,2.0,
24.0,1.0,1435093420058,750.0,160.0,590.0,2.0,
24.0,1.0,1435093420066,754.0,160.0,594.0,2.0,
24.0,1.0,1435093420074,754.0,160.0,594.0,2.0,
24.0,1.0,1435093420081,754.0,160.0,594.0,2.0,
24.0,1.0,1435093420089,754.0,160.0,594.0,2.0,
24.0,1.0,1435093420098,760.0,160.0,600.0,2.0,
24.0,1.0,1435093420108,760.0,160.0,600.0,2.0,
24.0,1.0,1435093420116,760.0,160.0,600.0,2.0,
24.0,1.0,1435093420125,760.0,160.0,600.0,2.0,
24.0,1.0,1435093420133,767.0,160.0,607.0,2.0,
24.0,1.0,1435093420141,767.0,160.0,607.0,2.0,
24.0,1.0,1435093420150,767.0,160.0,607.0,2.0,
24.0,1.0,1435093420161,767.0,160.0,607.0,2.0,
24.0,1.0,1435093420169,774.0,160.0,614.0,2.0,
24.0,1.0,1435093420177,774.0,160.0,614.0,2.0,
24.0,1.0,1435093420185,774.0,160.0,614.0,2.0,
24.0,1.0,1435093420193,774.0,160.0,614.0,2.0,
24.0,1.0,1435093420200,774.0,160.0,614.0,2.0,
24.0,1.0,1435093420208,781.0,160.0,621.0,2.0,
24.0,1.0,1435093420216,781.0,160.0,621.0,2.0,
24.0,1.0,1435093420224,781.0,160.0,621.0,2.0,
24.0,1.0,1435093420233,787.0,160.0,627.0,2.0,
24.0,1.0,1435093420242,787.0,160.0,627.0,2.0,
24.0,1.0,1435093420250,787.0,160.0,627.0,2.0,
24.0,1.0,1435093420259,787.0,160.0,627.0,2.0,
24.0,1.0,1435093420266,787.0,160.0,627.0,2.0,
24.0,1.0,1435093420274,794.0,160.0,634.0,2.0,
24.0,1.0,1435093420281,794.0,160.0,634.0,2.0,
24.0,1.0,1435093420291,794.0,160.0,634.0,2.0,
24.0,1.0,1435093420299,794.0,160.0,634.0,2.0,
24.0,1.0,1435093420306,801.0,160.0,641.0,2.0,
24.0,1.0,1435093420314,801.0,160.0,641.0,2.0,
24.0,1.0,1435093420322,801.0,160.0,641.0,2.0,
24.0,1.0,1435093420331,801.0,160.0,641.0,2.0,
24.0,1.0,1435093420345,807.0,160.0,647.0,2.0,
24.0,1.0,1435093420353,807.0,160.0,647.0,2.0,
24.0,1.0,1435093420361,807.0,160.0,647.0,2.0,
24.0,1.0,1435093420369,807.0,160.0,647.0,2.0,
24.0,1.0,1435093420378,814.0,160.0,654.0,2.0,
24.0,1.0,1435093420384,814.0,160.0,654.0,2.0,
24.0,1.0,1435093420391,814.0,160.0,654.0,2.0,
24.0,1.0,1435093420399,814.0,160.0,654.0,2.0,
24.0,1.0,1435093420410,821.0,160.0,661.0,2.0,
24.0,1.0,1435093420418,821.0,160.0,661.0,2.0,
24.0,1.0,1435093420426,821.0,160.0,661.0,2.0,
24.0,1.0,1435093420433,821.0,160.0,661.0,2.0,
24.0,1.0,1435093420441,826.0,160.0,666.0,2.0,
24.0,1.0,1435093420448,826.0,160.0,666.0,2.0,
24.0,1.0,1435093420456,826.0,160.0,666.0,2.0,
24.0,1.0,1435093420464,826.0,160.0,666.0,2.0,
24.0,1.0,1435093420473,831.0,160.0,671.0,2.0,
24.0,1.0,1435093420482,831.0,160.0,671.0,2.0,
24.0,1.0,1435093420494,831.0,160.0,671.0,2.0,
24.0,1.0,1435093420502,831.0,160.0,671.0,2.0,
24.0,1.0,1435093420511,831.0,160.0,671.0,2.0,
24.0,1.0,1435093420519,831.0,160.0,671.0,2.0,
24.0,1.0,1435093420528,831.0,160.0,671.0,2.0,
24.0,1.0,1435093420535,831.0,160.0,671.0,2.0,
24.0,1.0,1435093420543,835.0,160.0,675.0,2.0,
24.0,1.0,1435093420549,835.0,160.0,675.0,2.0,
24.0,1.0,1435093420557,835.0,160.0,675.0,2.0,
24.0,1.0,1435093420564,835.0,160.0,675.0,2.0,
24.0,1.0,1435093420571,835.0,160.0,675.0,2.0,
24.0,1.0,1435093420580,839.0,160.0,679.0,2.0,
24.0,1.0,1435093420589,839.0,160.0,679.0,2.0,
24.0,1.0,1435093420598,839.0,160.0,679.0,2.0,
24.0,1.0,1435093420607,844.0,160.0,684.0,2.0,
24.0,1.0,1435093420615,844.0,160.0,684.0,2.0,
24.0,1.0,1435093420624,844.0,160.0,684.0,2.0,
24.0,1.0,1435093420632,844.0,160.0,684.0,2.0,
24.0,1.0,1435093420642,849.0,160.0,689.0,2.0,
24.0,1.0,1435093420650,849.0,160.0,689.0,2.0,
24.0,1.0,1435093420657,849.0,160.0,689.0,2.0,
24.0,1.0,1435093420664,849.0,160.0,689.0,2.0,
24.0,1.0,1435093420672,853.0,160.0,693.0,2.0,
24.0,1.0,1435093420680,853.0,160.0,693.0,2.0,
24.0,1.0,1435093420689,853.0,160.0,693.0,2.0,
24.0,1.0,1435093420698,853.0,160.0,693.0,2.0,
24.0,1.0,1435093420706,856.0,160.0,696.0,2.0,
24.0,1.0,1435093420715,856.0,160.0,696.0,2.0,
24.0,1.0,1435093420723,856.0,160.0,696.0,2.0,
24.0,1.0,1435093420731,856.0,160.0,696.0,2.0,
24.0,1.0,1435093420741,859.0,160.0,699.0,2.0,
24.0,1.0,1435093420747,859.0,160.0,699.0,2.0,
24.0,1.0,1435093420757,859.0,160.0,699.0,2.0,
24.0,1.0,1435093420766,859.0,160.0,699.0,2.0,
24.0,1.0,1435093420777,864.0,160.0,704.0,2.0,
24.0,1.0,1435093420784,864.0,160.0,704.0,2.0,
24.0,1.0,1435093420793,864.0,160.0,704.0,2.0,
24.0,1.0,1435093420801,864.0,160.0,704.0,2.0,
24.0,1.0,1435093420809,868.0,160.0,708.0,2.0,
24.0,1.0,1435093420817,868.0,160.0,708.0,2.0,
24.0,1.0,1435093420826,868.0,160.0,708.0,2.0,
24.0,1.0,1435093420834,868.0,160.0,708.0,2.0,
60.0,1.0,1435093420843,868.0,160.0,708.0,2.0,
60.0,1.0,1435093420851,868.0,160.0,708.0,2.0,
60.0,1.0,1435093420859,868.0,160.0,708.0,2.0,
60.0,1.0,1435093420865,868.0,160.0,708.0,2.0,
60.0,1.0,1435093420874,231.0,160.0,71.0,2.0,
60.0,1.0,1435093420880,231.0,160.0,71.0,2.0,
60.0,1.0,1435093420887,231.0,160.0,71.0,2.0,
60.0,1.0,1435093420897,231.0,160.0,71.0,2.0,
60.0,1.0,1435093420905,234.0,160.0,74.0,2.0,
60.0,1.0,1435093420913,234.0,160.0,74.0,2.0,
60.0,1.0,1435093420923,234.0,160.0,74.0,2.0,
60.0,1.0,1435093420930,234.0,160.0,74.0,2.0,
60.0,1.0,1435093420937,237.0,160.0,77.0,2.0,
60.0,1.0,1435093420945,237.0,160.0,77.0,2.0,
60.0,1.0,1435093420952,237.0,160.0,77.0,2.0,
60.0,1.0,1435093420961,237.0,160.0,77.0,2.0,
60.0,1.0,1435093420969,240.0,160.0,80.0,2.0,
60.0,1.0,1435093420977,240.0,160.0,80.0,2.0,
60.0,1.0,1435093420984,240.0,160.0,80.0,2.0,
60.0,1.0,1435093420992,240.0,160.0,80.0,2.0,
60.0,1.0,1435093420999,240.0,160.0,80.0,2.0,
60.0,1.0,1435093421007,242.0,160.0,82.0,2.0,
60.0,1.0,1435093421013,242.0,160.0,82.0,2.0,
60.0,1.0,1435093421022,242.0,160.0,82.0,2.0,
60.0,1.0,1435093421035,242.0,160.0,82.0,2.0,
60.0,1.0,1435093421049,244.0,160.0,84.0,2.0,
60.0,1.0,1435093421056,244.0,160.0,84.0,2.0,
60.0,1.0,1435093421062,244.0,160.0,84.0,2.0,
60.0,1.0,1435093421069,244.0,160.0,84.0,2.0,
60.0,1.0,1435093421089,246.0,160.0,86.0,2.0,
60.0,1.0,1435093421097,246.0,160.0,86.0,2.0,
60.0,1.0,1435093421105,249.0,160.0,89.0,2.0,
60.0,1.0,1435093421114,249.0,160.0,89.0,2.0,
60.0,1.0,1435093421123,249.0,160.0,89.0,2.0,
60.0,1.0,1435093421130,249.0,160.0,89.0,2.0,
60.0,1.0,1435093421138,249.0,160.0,89.0,2.0,
60.0,1.0,1435093421146,249.0,160.0,89.0,2.0,
60.0,1.0,1435093421157,249.0,160.0,89.0,2.0,
60.0,1.0,1435093421165,249.0,160.0,89.0,2.0,
60.0,1.0,1435093421172,250.0,160.0,90.0,2.0,
60.0,1.0,1435093421188,250.0,160.0,90.0,2.0,
60.0,1.0,1435093421197,250.0,160.0,90.0,2.0,
60.0,1.0,1435093421204,253.0,160.0,93.0,2.0,
60.0,1.0,1435093421217,253.0,160.0,93.0,2.0,
60.0,1.0,1435093421225,253.0,160.0,93.0,2.0,
60.0,1.0,1435093421238,255.0,160.0,95.0,2.0,
60.0,1.0,1435093421246,255.0,160.0,95.0,2.0,
60.0,1.0,1435093421254,255.0,160.0,95.0,2.0,
60.0,1.0,1435093421262,255.0,160.0,95.0,2.0,
60.0,1.0,1435093421270,258.0,160.0,98.0,2.0,
60.0,1.0,1435093421278,258.0,160.0,98.0,2.0,
60.0,1.0,1435093421288,258.0,160.0,98.0,2.0,
60.0,1.0,1435093421300,258.0,160.0,98.0,2.0,
60.0,1.0,1435093421309,260.0,160.0,100.0,2.0,
60.0,1.0,1435093421322,260.0,160.0,100.0,2.0,
60.0,1.0,1435093421333,260.0,160.0,100.0,2.0,
60.0,1.0,1435093421341,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421353,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421362,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421371,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421381,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421388,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421396,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421404,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421418,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421425,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421432,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421440,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421455,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421463,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421472,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421479,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421488,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421495,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421503,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421511,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421517,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421525,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421531,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421538,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421546,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421553,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421562,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421568,261.0,160.0,101.0,2.0,
60.0,1.0,1435093421576,260.0,160.0,100.0,2.0,
60.0,1.0,1435093421583,260.0,160.0,100.0,2.0,
60.0,1.0,1435093421591,260.0,160.0,100.0,2.0,
60.0,1.0,1435093421598,260.0,160.0,100.0,2.0,
60.0,1.0,1435093421606,257.0,160.0,97.0,2.0,
60.0,1.0,1435093421614,257.0,160.0,97.0,2.0,
60.0,1.0,1435093421621,257.0,160.0,97.0,2.0,
