Spatial Frequency(Hz),Modulation(0-1),System time since start (milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
20.0,1.0,38396,320,320,0.0,4.0,
20.0,1.0,38430,320,320,0.0,4.0,
20.0,1.0,38463,320,320,0.0,4.0,
20.0,1.0,38496,320,320,0.0,4.0,
20.0,1.0,38530,320,320,0.0,4.0,
20.0,1.0,38563,320,320,0.0,4.0,
20.0,1.0,38597,320,320,0.0,4.0,
20.0,1.0,38630,320,320,0.0,4.0,
20.0,1.0,38664,320,320,0.0,4.0,
20.0,1.0,38697,320,320,0.0,4.0,
20.0,1.0,38730,320,320,0.0,4.0,
20.0,1.0,38764,320,320,0.0,4.0,
20.0,1.0,38797,320,320,0.0,4.0,
20.0,1.0,38831,320,320,0.0,4.0,
20.0,1.0,38864,320,320,0.0,4.0,
20.0,1.0,38898,320,320,0.0,4.0,
20.0,1.0,38931,320,320,0.0,4.0,
20.0,1.0,38964,320,320,0.0,4.0,
20.0,1.0,38998,320,320,0.0,4.0,
20.0,1.0,39031,320,320,0.0,4.0,
20.0,1.0,39065,320,320,0.0,4.0,
20.0,1.0,39098,320,320,0.0,4.0,
20.0,1.0,39132,320,320,0.0,4.0,
20.0,1.0,39165,320,320,0.0,4.0,
20.0,1.0,39198,320,320,0.0,4.0,
20.0,1.0,39232,320,320,0.0,4.0,
20.0,1.0,39265,320,320,0.0,4.0,
20.0,1.0,39299,320,320,0.0,4.0,
20.0,1.0,39332,320,320,0.0,4.0,
20.0,1.0,39366,320,320,0.0,4.0,
20.0,1.0,39399,320,320,0.0,4.0,
20.0,1.0,39432,320,320,0.0,4.0,
20.0,1.0,39466,320,320,0.0,4.0,
20.0,1.0,39500,320,320,0.0,4.0,
20.0,1.0,39533,320,320,0.0,4.0,
20.0,1.0,39566,320,320,0.0,4.0,
20.0,1.0,39600,320,320,0.0,4.0,
20.0,1.0,39630,320,320,0.0,4.0,
20.0,1.0,39663,320,320,0.0,4.0,
20.0,1.0,39696,320,320,0.0,4.0,
20.0,1.0,39729,320,320,0.0,4.0,
20.0,1.0,39762,320,320,0.0,4.0,
20.0,1.0,39795,320,320,0.0,4.0,
20.0,1.0,39828,320,320,0.0,4.0,
20.0,1.0,39861,320,320,0.0,4.0,
20.0,1.0,39894,320,320,0.0,4.0,
20.0,1.0,39926,320,320,0.0,4.0,
20.0,1.0,39961,320,320,0.0,4.0,
20.0,1.0,39995,320,320,0.0,4.0,
20.0,1.0,40030,320,320,0.0,4.0,
20.0,1.0,40062,320,320,0.0,4.0,
20.0,1.0,40094,320,320,0.0,4.0,
20.0,1.0,40124,320,320,0.0,4.0,
20.0,1.0,40156,320,320,0.0,4.0,
20.0,1.0,40190,320,320,0.0,4.0,
20.0,1.0,40222,320,320,0.0,4.0,
20.0,1.0,40254,320,320,0.0,4.0,
20.0,1.0,40286,320,320,0.0,4.0,
20.0,1.0,40321,320,320,0.0,4.0,
20.0,1.0,40351,320,320,0.0,4.0,
20.0,1.0,40385,320,320,0.0,4.0,
20.0,1.0,40418,320,320,0.0,4.0,
20.0,1.0,40452,320,320,0.0,4.0,
20.0,1.0,40485,320,320,0.0,4.0,
20.0,1.0,40518,320,320,0.0,4.0,
20.0,1.0,40552,320,320,0.0,4.0,
20.0,1.0,40586,320,320,0.0,4.0,
20.0,1.0,40620,320,320,0.0,4.0,
20.0,1.0,40652,320,320,0.0,4.0,
20.0,1.0,40686,320,320,0.0,4.0,
20.0,1.0,40719,320,320,0.0,4.0,
20.0,1.0,40752,320,320,0.0,4.0,
20.0,1.0,40787,320,320,0.0,4.0,
20.0,1.0,40819,320,320,0.0,4.0,
20.0,1.0,40853,320,320,0.0,4.0,
20.0,1.0,40886,320,320,0.0,4.0,
20.0,1.0,40920,320,320,0.0,4.0,
20.0,1.0,40953,320,320,0.0,4.0,
20.0,1.0,40987,320,320,0.0,4.0,
20.0,1.0,41020,320,320,0.0,4.0,
20.0,1.0,41053,320,320,0.0,4.0,
20.0,1.0,41087,320,320,0.0,4.0,
20.0,1.0,41120,320,320,0.0,4.0,
20.0,1.0,41154,320,320,0.0,4.0,
20.0,1.0,41187,320,320,0.0,4.0,
20.0,1.0,41221,320,320,0.0,4.0,
20.0,1.0,41254,320,320,0.0,4.0,
20.0,1.0,41287,320,320,0.0,4.0,
20.0,1.0,41321,320,320,0.0,4.0,
20.0,1.0,41354,320,320,0.0,4.0,
20.0,1.0,41388,320,320,0.0,4.0,
20.0,1.0,41421,320,320,0.0,4.0,
20.0,1.0,41455,320,320,0.0,4.0,
20.0,1.0,41488,320,320,0.0,4.0,
20.0,1.0,41521,320,320,0.0,4.0,
20.0,1.0,41555,320,320,0.0,4.0,
20.0,1.0,41588,320,320,0.0,4.0,
20.0,1.0,41622,320,320,0.0,4.0,
20.0,1.0,41655,320,320,0.0,4.0,
20.0,1.0,41689,320,320,0.0,4.0,
20.0,1.0,41722,320,320,0.0,4.0,
20.0,1.0,41755,320,320,0.0,4.0,
20.0,1.0,41789,320,320,0.0,4.0,
20.0,1.0,41822,320,320,0.0,4.0,
20.0,1.0,41855,320,320,0.0,4.0,
20.0,1.0,41889,320,320,0.0,4.0,
20.0,1.0,41922,320,320,0.0,4.0,
20.0,1.0,41956,320,320,0.0,4.0,
20.0,1.0,41989,320,320,0.0,4.0,
20.0,1.0,42020,320,320,0.0,4.0,
20.0,1.0,42054,320,320,0.0,4.0,
20.0,1.0,42086,320,320,0.0,4.0,
20.0,1.0,42121,320,320,0.0,4.0,
20.0,1.0,42156,320,320,0.0,4.0,
20.0,1.0,42190,320,320,0.0,4.0,
20.0,1.0,42223,320,320,0.0,4.0,
20.0,1.0,42257,320,320,0.0,4.0,
20.0,1.0,42290,320,320,0.0,4.0,
20.0,1.0,42323,320,320,0.0,4.0,
20.0,1.0,42358,320,320,0.0,4.0,
20.0,1.0,42390,320,320,0.0,4.0,
20.0,1.0,42424,320,320,0.0,4.0,
20.0,1.0,42458,320,320,0.0,4.0,
20.0,1.0,42491,320,320,0.0,4.0,
20.0,1.0,42524,320,320,0.0,4.0,
20.0,1.0,42558,320,320,0.0,4.0,
20.0,1.0,42591,320,320,0.0,4.0,
20.0,1.0,42624,320,320,0.0,4.0,
20.0,1.0,42658,320,320,0.0,4.0,
20.0,1.0,42691,320,320,0.0,4.0,
20.0,1.0,42724,320,320,0.0,4.0,
20.0,1.0,42759,320,320,0.0,4.0,
20.0,1.0,42791,320,320,0.0,4.0,
20.0,1.0,42825,320,320,0.0,4.0,
20.0,1.0,42860,320,320,0.0,4.0,
20.0,1.0,42892,320,320,0.0,4.0,
20.0,1.0,42925,320,320,0.0,4.0,
20.0,1.0,42958,320,320,0.0,4.0,
20.0,1.0,42992,320,320,0.0,4.0,
20.0,1.0,43025,320,320,0.0,4.0,
20.0,1.0,43059,320,320,0.0,4.0,
20.0,1.0,43092,320,320,0.0,4.0,
20.0,1.0,43125,320,320,0.0,4.0,
20.0,1.0,43160,320,320,0.0,4.0,
20.0,1.0,43192,320,320,0.0,4.0,
20.0,1.0,43226,320,320,0.0,4.0,
20.0,1.0,43260,320,320,0.0,4.0,
20.0,1.0,43293,320,320,0.0,4.0,
20.0,1.0,43327,320,320,0.0,4.0,
20.0,1.0,43359,320,320,0.0,4.0,
20.0,1.0,43393,320,320,0.0,4.0,
20.0,1.0,43426,320,320,0.0,4.0,
20.0,1.0,43460,320,320,0.0,4.0,
20.0,1.0,43493,320,320,0.0,4.0,
20.0,1.0,43527,320,320,0.0,4.0,
20.0,1.0,43560,320,320,0.0,4.0,
20.0,1.0,43593,320,320,0.0,4.0,
20.0,1.0,43627,320,320,0.0,4.0,
20.0,1.0,43660,320,320,0.0,4.0,
20.0,1.0,43694,320,320,0.0,4.0,
20.0,1.0,43727,320,320,0.0,4.0,
20.0,1.0,43760,320,320,0.0,4.0,
20.0,1.0,43794,320,320,0.0,4.0,
20.0,1.0,43827,320,320,0.0,4.0,
20.0,1.0,43861,320,320,0.0,4.0,
20.0,1.0,43894,320,320,0.0,4.0,
20.0,1.0,43928,320,320,0.0,4.0,
20.0,1.0,43961,320,320,0.0,4.0,
20.0,1.0,43994,320,320,0.0,4.0,
20.0,1.0,44028,320,320,0.0,4.0,
20.0,1.0,44061,320,320,0.0,4.0,
20.0,1.0,44095,320,320,0.0,4.0,
20.0,1.0,44128,320,320,0.0,4.0,
20.0,1.0,44162,320,320,0.0,4.0,
20.0,1.0,44195,320,320,0.0,4.0,
20.0,1.0,44228,320,320,0.0,4.0,
20.0,1.0,44262,320,320,0.0,4.0,
20.0,1.0,44295,320,320,0.0,4.0,
20.0,1.0,44329,320,320,0.0,4.0,
20.0,1.0,44362,320,320,0.0,4.0,
20.0,1.0,44396,320,320,0.0,4.0,
20.0,1.0,44429,320,320,0.0,4.0,
20.0,1.0,44463,320,320,0.0,4.0,
20.0,1.0,44494,320,320,0.0,4.0,
20.0,1.0,44526,320,320,0.0,4.0,
20.0,1.0,44558,320,320,0.0,4.0,
20.0,1.0,44590,320,320,0.0,4.0,
20.0,1.0,44622,320,320,0.0,4.0,
20.0,1.0,44655,320,320,0.0,4.0,
20.0,1.0,44688,320,320,0.0,4.0,
20.0,1.0,44721,320,320,0.0,4.0,
20.0,1.0,44754,320,320,0.0,4.0,
20.0,1.0,44787,320,320,0.0,4.0,
20.0,1.0,44821,320,320,0.0,4.0,
20.0,1.0,44852,320,320,0.0,4.0,
20.0,1.0,44886,320,320,0.0,4.0,
20.0,1.0,44918,320,320,0.0,4.0,
20.0,1.0,44950,320,320,0.0,4.0,
20.0,1.0,44983,320,320,0.0,4.0,
20.0,1.0,45016,320,320,0.0,4.0,
20.0,1.0,45049,320,320,0.0,4.0,
20.0,1.0,45081,320,320,0.0,4.0,
20.0,1.0,45115,320,320,0.0,4.0,
20.0,1.0,45148,320,320,0.0,4.0,
20.0,1.0,45181,320,320,0.0,4.0,
20.0,1.0,45214,320,320,0.0,4.0,
20.0,1.0,45248,320,320,0.0,4.0,
20.0,1.0,45281,320,320,0.0,4.0,
20.0,1.0,45315,320,320,0.0,4.0,
20.0,1.0,45348,320,320,0.0,4.0,
20.0,1.0,45381,320,320,0.0,4.0,
20.0,1.0,45415,320,320,0.0,4.0,
20.0,1.0,45448,320,320,0.0,4.0,
20.0,1.0,45482,320,320,0.0,4.0,
20.0,1.0,45516,320,320,0.0,4.0,
20.0,1.0,45550,320,320,0.0,4.0,
20.0,1.0,45583,320,320,0.0,4.0,
20.0,1.0,45615,320,320,0.0,4.0,
20.0,1.0,45649,320,320,0.0,4.0,
20.0,1.0,45682,320,320,0.0,4.0,
20.0,1.0,45716,320,320,0.0,4.0,
20.0,1.0,45750,320,320,0.0,4.0,
20.0,1.0,45783,320,320,0.0,4.0,
20.0,1.0,45816,320,320,0.0,4.0,
20.0,1.0,45849,320,320,0.0,4.0,
20.0,1.0,45883,320,320,0.0,4.0,
20.0,1.0,45916,320,320,0.0,4.0,
20.0,1.0,45950,320,320,0.0,4.0,
20.0,1.0,45983,320,320,0.0,4.0,
20.0,1.0,46014,320,320,0.0,4.0,
20.0,1.0,46046,320,320,0.0,4.0,
20.0,1.0,46081,320,320,0.0,4.0,
20.0,1.0,46115,320,320,0.0,4.0,
20.0,1.0,46149,320,320,0.0,4.0,
20.0,1.0,46182,320,320,0.0,4.0,
20.0,1.0,46214,320,320,0.0,4.0,
20.0,1.0,46246,320,320,0.0,4.0,
20.0,1.0,46277,320,320,0.0,4.0,
20.0,1.0,46309,320,320,0.0,4.0,
20.0,1.0,46343,320,320,0.0,4.0,
20.0,1.0,46374,320,320,0.0,4.0,
20.0,1.0,46405,320,320,0.0,4.0,
20.0,1.0,46438,320,320,0.0,4.0,
20.0,1.0,46472,320,320,0.0,4.0,
20.0,1.0,46506,320,320,0.0,4.0,
20.0,1.0,46539,320,320,0.0,4.0,
20.0,1.0,46573,320,320,0.0,4.0,
20.0,1.0,46606,320,320,0.0,4.0,
20.0,1.0,46638,320,320,0.0,4.0,
20.0,1.0,46670,320,320,0.0,4.0,
20.0,1.0,46702,320,320,0.0,4.0,
20.0,1.0,46735,320,320,0.0,4.0,
20.0,1.0,46769,320,320,0.0,4.0,
20.0,1.0,46802,320,320,0.0,4.0,
20.0,1.0,46835,320,320,0.0,4.0,
20.0,1.0,46869,320,320,0.0,4.0,
20.0,1.0,46902,320,320,0.0,4.0,
20.0,1.0,46936,320,320,0.0,4.0,
20.0,1.0,46969,320,320,0.0,4.0,
20.0,1.0,47003,320,320,0.0,4.0,
20.0,1.0,47036,320,320,0.0,4.0,
20.0,1.0,47070,320,320,0.0,4.0,
20.0,1.0,47100,320,320,0.0,4.0,
20.0,1.0,47133,320,320,0.0,4.0,
20.0,1.0,47166,320,320,0.0,4.0,
20.0,1.0,47198,320,320,0.0,4.0,
20.0,1.0,47231,320,320,0.0,4.0,
20.0,1.0,47264,320,320,0.0,4.0,
20.0,1.0,47297,320,320,0.0,4.0,
20.0,1.0,47330,320,320,0.0,4.0,
20.0,1.0,47363,320,320,0.0,4.0,
20.0,1.0,47398,320,320,0.0,4.0,
20.0,1.0,47430,320,320,0.0,4.0,
20.0,1.0,47460,320,320,0.0,4.0,
20.0,1.0,47494,320,320,0.0,4.0,
20.0,1.0,47525,320,320,0.0,4.0,
20.0,1.0,47559,320,320,0.0,4.0,
20.0,1.0,47592,320,320,0.0,4.0,
20.0,1.0,47625,320,320,0.0,4.0,
20.0,1.0,47658,320,320,0.0,4.0,
20.0,1.0,47691,320,320,0.0,4.0,
20.0,1.0,47724,320,320,0.0,4.0,
20.0,1.0,47757,320,320,0.0,4.0,
20.0,1.0,47790,320,320,0.0,4.0,
20.0,1.0,47822,320,320,0.0,4.0,
20.0,1.0,47855,320,320,0.0,4.0,
20.0,1.0,47888,320,320,0.0,4.0,
20.0,1.0,47922,320,320,0.0,4.0,
20.0,1.0,47955,320,320,0.0,4.0,
20.0,1.0,47990,320,320,0.0,4.0,
20.0,1.0,48022,320,320,0.0,4.0,
20.0,1.0,48055,320,320,0.0,4.0,
20.0,1.0,48089,320,320,0.0,4.0,
20.0,1.0,48122,320,320,0.0,4.0,
20.0,1.0,48156,320,320,0.0,4.0,
20.0,1.0,48190,320,320,0.0,4.0,
20.0,1.0,48223,320,320,0.0,4.0,
20.0,1.0,48254,320,320,0.0,4.0,
20.0,1.0,48286,320,320,0.0,4.0,
20.0,1.0,48318,320,320,0.0,4.0,
20.0,1.0,48348,320,320,0.0,4.0,
20.0,1.0,48383,320,320,0.0,4.0,
20.0,1.0,48414,320,320,0.0,4.0,
20.0,1.0,48446,320,320,0.0,4.0,
20.0,1.0,48480,320,320,0.0,4.0,
20.0,1.0,48512,320,320,0.0,4.0,
20.0,1.0,48544,320,320,0.0,4.0,
20.0,1.0,48577,320,320,0.0,4.0,
20.0,1.0,48609,320,320,0.0,4.0,
20.0,1.0,48642,320,320,0.0,4.0,
20.0,1.0,48675,320,320,0.0,4.0,
20.0,1.0,48708,320,320,0.0,4.0,
20.0,1.0,48741,320,320,0.0,4.0,
20.0,1.0,48774,320,320,0.0,4.0,
20.0,1.0,48807,320,320,0.0,4.0,
20.0,1.0,48842,320,320,0.0,4.0,
20.0,1.0,48874,320,320,0.0,4.0,
20.0,1.0,48908,320,320,0.0,4.0,
20.0,1.0,48941,320,320,0.0,4.0,
20.0,1.0,48974,320,320,0.0,4.0,
20.0,1.0,49008,320,320,0.0,4.0,
20.0,1.0,49041,320,320,0.0,4.0,
20.0,1.0,49075,320,320,0.0,4.0,
20.0,1.0,49108,320,320,0.0,4.0,
20.0,1.0,49142,320,320,0.0,4.0,
20.0,1.0,49175,320,320,0.0,4.0,
20.0,1.0,49208,320,320,0.0,4.0,
20.0,1.0,49242,320,320,0.0,4.0,
20.0,1.0,49275,320,320,0.0,4.0,
20.0,1.0,49309,320,320,0.0,4.0,
20.0,1.0,49342,320,320,0.0,4.0,
20.0,1.0,49375,320,320,0.0,4.0,
20.0,1.0,49410,320,320,0.0,4.0,
20.0,1.0,49442,320,320,0.0,4.0,
20.0,1.0,49476,320,320,0.0,4.0,
20.0,1.0,49509,320,320,0.0,4.0,
20.0,1.0,49543,320,320,0.0,4.0,
20.0,1.0,49577,320,320,0.0,4.0,
20.0,1.0,49610,320,320,0.0,4.0,
20.0,1.0,49643,320,320,0.0,4.0,
20.0,1.0,49676,320,320,0.0,4.0,
20.0,1.0,49710,320,320,0.0,4.0,
20.0,1.0,49743,320,320,0.0,4.0,
20.0,1.0,49777,320,320,0.0,4.0,
20.0,1.0,49811,320,320,0.0,4.0,
20.0,1.0,49844,320,320,0.0,4.0,
20.0,1.0,49877,320,320,0.0,4.0,
20.0,1.0,49911,320,320,0.0,4.0,
20.0,1.0,49944,320,320,0.0,4.0,
20.0,1.0,49978,320,320,0.0,4.0,
20.0,1.0,50010,320,320,0.0,4.0,
20.0,1.0,50044,320,320,0.0,4.0,
20.0,1.0,50077,320,320,0.0,4.0,
20.0,1.0,50111,320,320,0.0,4.0,
20.0,1.0,50144,320,320,0.0,4.0,
20.0,1.0,50178,320,320,0.0,4.0,
20.0,1.0,50211,320,320,0.0,4.0,
20.0,1.0,50244,320,320,0.0,4.0,
20.0,1.0,50278,320,320,0.0,4.0,
20.0,1.0,50311,320,320,0.0,4.0,
20.0,1.0,50345,320,320,0.0,4.0,
20.0,1.0,50378,320,320,0.0,4.0,
20.0,1.0,50412,320,320,0.0,4.0,
20.0,1.0,50445,320,320,0.0,4.0,
20.0,1.0,50478,320,320,0.0,4.0,
20.0,1.0,50512,320,320,0.0,4.0,
20.0,1.0,50545,320,320,0.0,4.0,
20.0,1.0,50580,320,320,0.0,4.0,
20.0,1.0,50614,320,320,0.0,4.0,
20.0,1.0,50648,320,320,0.0,4.0,
20.0,1.0,50679,320,320,0.0,4.0,
20.0,1.0,50712,320,320,0.0,4.0,
20.0,1.0,50746,320,320,0.0,4.0,
20.0,1.0,50779,320,320,0.0,4.0,
20.0,1.0,50813,320,320,0.0,4.0,
20.0,1.0,50846,320,320,0.0,4.0,
20.0,1.0,50880,320,320,0.0,4.0,
20.0,1.0,50913,320,320,0.0,4.0,
20.0,1.0,50946,320,320,0.0,4.0,
20.0,1.0,50981,320,320,0.0,4.0,
20.0,1.0,51013,320,320,0.0,4.0,
20.0,1.0,51045,320,320,0.0,4.0,
20.0,1.0,51080,320,320,0.0,4.0,
20.0,1.0,51114,320,320,0.0,4.0,
20.0,1.0,51147,320,320,0.0,4.0,
20.0,1.0,51180,320,320,0.0,4.0,
20.0,1.0,51214,320,320,0.0,4.0,
20.0,1.0,51247,320,320,0.0,4.0,
20.0,1.0,51281,320,320,0.0,4.0,
20.0,1.0,51314,320,320,0.0,4.0,
20.0,1.0,51347,320,320,0.0,4.0,
20.0,1.0,51381,320,320,0.0,4.0,
20.0,1.0,51414,320,320,0.0,4.0,
20.0,1.0,51448,320,320,0.0,4.0,
20.0,1.0,51481,320,320,0.0,4.0,
20.0,1.0,51514,320,320,0.0,4.0,
20.0,1.0,51548,320,320,0.0,4.0,
20.0,1.0,51581,320,320,0.0,4.0,
20.0,1.0,51615,320,320,0.0,4.0,
20.0,1.0,51648,320,320,0.0,4.0,
20.0,1.0,51681,320,320,0.0,4.0,
20.0,1.0,51716,320,320,0.0,4.0,
20.0,1.0,51749,320,320,0.0,4.0,
20.0,1.0,51782,320,320,0.0,4.0,
20.0,1.0,51815,320,320,0.0,4.0,
20.0,1.0,51849,320,320,0.0,4.0,
20.0,1.0,51882,320,320,0.0,4.0,
20.0,1.0,51916,320,320,0.0,4.0,
20.0,1.0,51949,320,320,0.0,4.0,
20.0,1.0,51981,320,320,0.0,4.0,
20.0,1.0,52016,320,320,0.0,4.0,
20.0,1.0,52049,320,320,0.0,4.0,
20.0,1.0,52083,320,320,0.0,4.0,
20.0,1.0,52116,320,320,0.0,4.0,
20.0,1.0,52150,320,320,0.0,4.0,
20.0,1.0,52183,320,320,0.0,4.0,
20.0,1.0,52217,320,320,0.0,4.0,
20.0,1.0,52251,320,320,0.0,4.0,
20.0,1.0,52284,320,320,0.0,4.0,
20.0,1.0,52318,320,320,0.0,4.0,
20.0,1.0,52350,320,320,0.0,4.0,
20.0,1.0,52384,320,320,0.0,4.0,
20.0,1.0,52417,320,320,0.0,4.0,
20.0,1.0,52450,320,320,0.0,4.0,
20.0,1.0,52484,320,320,0.0,4.0,
20.0,1.0,52518,320,320,0.0,4.0,
20.0,1.0,52551,320,320,0.0,4.0,
20.0,1.0,52584,320,320,0.0,4.0,
20.0,1.0,52617,320,320,0.0,4.0,
20.0,1.0,52651,320,320,0.0,4.0,
20.0,1.0,52684,320,320,0.0,4.0,
20.0,1.0,52718,320,320,0.0,4.0,
20.0,1.0,52751,320,320,0.0,4.0,
20.0,1.0,52785,320,320,0.0,4.0,
20.0,1.0,52818,320,320,0.0,4.0,
20.0,1.0,52852,320,320,0.0,4.0,
20.0,1.0,52885,320,320,0.0,4.0,
20.0,1.0,52917,320,320,0.0,4.0,
20.0,1.0,52949,320,320,0.0,4.0,
20.0,1.0,52980,320,320,0.0,4.0,
20.0,1.0,53011,320,320,0.0,4.0,
20.0,1.0,53044,320,320,0.0,4.0,
20.0,1.0,53077,320,320,0.0,4.0,
20.0,1.0,53109,320,320,0.0,4.0,
20.0,1.0,53141,320,320,0.0,4.0,
20.0,1.0,53174,320,320,0.0,4.0,
20.0,1.0,53207,320,320,0.0,4.0,
20.0,1.0,53240,320,320,0.0,4.0,
20.0,1.0,53271,320,320,0.0,4.0,
20.0,1.0,53303,320,320,0.0,4.0,
20.0,1.0,53337,320,320,0.0,4.0,
20.0,1.0,53372,320,320,0.0,4.0,
20.0,1.0,53404,320,320,0.0,4.0,
20.0,1.0,53437,320,320,0.0,4.0,
20.0,1.0,53470,320,320,0.0,4.0,
20.0,1.0,53503,320,320,0.0,4.0,
20.0,1.0,53537,320,320,0.0,4.0,
20.0,1.0,53570,320,320,0.0,4.0,
20.0,1.0,53603,320,320,0.0,4.0,
20.0,1.0,53637,320,320,0.0,4.0,
20.0,1.0,53670,320,320,0.0,4.0,
20.0,1.0,53704,320,320,0.0,4.0,
20.0,1.0,53737,320,320,0.0,4.0,
20.0,1.0,53771,320,320,0.0,4.0,
20.0,1.0,53804,320,320,0.0,4.0,
20.0,1.0,53838,320,320,0.0,4.0,
20.0,1.0,53871,320,320,0.0,4.0,
20.0,1.0,53904,320,320,0.0,4.0,
20.0,1.0,53938,320,320,0.0,4.0,
20.0,1.0,53972,320,320,0.0,4.0,
20.0,1.0,54006,320,320,0.0,4.0,
20.0,1.0,54038,320,320,0.0,4.0,
20.0,1.0,54071,320,320,0.0,4.0,
20.0,1.0,54105,320,320,0.0,4.0,
20.0,1.0,54138,320,320,0.0,4.0,
20.0,1.0,54172,320,320,0.0,4.0,
20.0,1.0,54205,320,320,0.0,4.0,
20.0,1.0,54239,320,320,0.0,4.0,
20.0,1.0,54272,320,320,0.0,4.0,
20.0,1.0,54305,320,320,0.0,4.0,
20.0,1.0,54339,320,320,0.0,4.0,
20.0,1.0,54372,320,320,0.0,4.0,
20.0,1.0,54407,320,320,0.0,4.0,
20.0,1.0,54439,320,320,0.0,4.0,
20.0,1.0,54472,320,320,0.0,4.0,
20.0,1.0,54506,320,320,0.0,4.0,
20.0,1.0,54540,320,320,0.0,4.0,
20.0,1.0,54573,320,320,0.0,4.0,
20.0,1.0,54605,320,320,0.0,4.0,
20.0,1.0,54640,320,320,0.0,4.0,
20.0,1.0,54674,320,320,0.0,4.0,
20.0,1.0,54708,320,320,0.0,4.0,
20.0,1.0,54740,320,320,0.0,4.0,
20.0,1.0,54773,320,320,0.0,4.0,
20.0,1.0,54805,320,320,0.0,4.0,
20.0,1.0,54840,320,320,0.0,4.0,
20.0,1.0,54874,320,320,0.0,4.0,
20.0,1.0,54907,320,320,0.0,4.0,
20.0,1.0,54937,320,320,0.0,4.0,
20.0,1.0,54970,320,320,0.0,4.0,
20.0,1.0,55002,320,320,0.0,4.0,
20.0,1.0,55035,320,320,0.0,4.0,
20.0,1.0,55067,320,320,0.0,4.0,
20.0,1.0,55099,320,320,0.0,4.0,
20.0,1.0,55132,320,320,0.0,4.0,
20.0,1.0,55165,320,320,0.0,4.0,
20.0,1.0,55197,320,320,0.0,4.0,
20.0,1.0,55230,320,320,0.0,4.0,
20.0,1.0,55263,320,320,0.0,4.0,
20.0,1.0,55298,320,320,0.0,4.0,
20.0,1.0,55329,320,320,0.0,4.0,
20.0,1.0,55362,320,320,0.0,4.0,
20.0,1.0,55395,320,320,0.0,4.0,
20.0,1.0,55428,320,320,0.0,4.0,
20.0,1.0,55459,320,320,0.0,4.0,
20.0,1.0,55492,320,320,0.0,4.0,
20.0,1.0,55525,320,320,0.0,4.0,
20.0,1.0,55559,320,320,0.0,4.0,
20.0,1.0,55592,320,320,0.0,4.0,
20.0,1.0,55626,320,320,0.0,4.0,
20.0,1.0,55659,320,320,0.0,4.0,
20.0,1.0,55692,320,320,0.0,4.0,
20.0,1.0,55725,320,320,0.0,4.0,
20.0,1.0,55757,320,320,0.0,4.0,
20.0,1.0,55789,320,320,0.0,4.0,
20.0,1.0,55819,320,320,0.0,4.0,
20.0,1.0,55852,320,320,0.0,4.0,
20.0,1.0,55886,320,320,0.0,4.0,
20.0,1.0,55920,320,320,0.0,4.0,
20.0,1.0,55955,320,320,0.0,4.0,
20.0,1.0,55989,320,320,0.0,4.0,
20.0,1.0,56019,320,320,0.0,4.0,
20.0,1.0,56053,320,320,0.0,4.0,
20.0,1.0,56085,320,320,0.0,4.0,
20.0,1.0,56117,320,320,0.0,4.0,
20.0,1.0,56151,320,320,0.0,4.0,
20.0,1.0,56186,320,320,0.0,4.0,
20.0,1.0,56219,320,320,0.0,4.0,
20.0,1.0,56249,320,320,0.0,4.0,
20.0,1.0,56280,320,320,0.0,4.0,
20.0,1.0,56311,320,320,0.0,4.0,
20.0,1.0,56344,320,320,0.0,4.0,
20.0,1.0,56378,320,320,0.0,4.0,
20.0,1.0,56411,320,320,0.0,4.0,
20.0,1.0,56444,320,320,0.0,4.0,
20.0,1.0,56478,320,320,0.0,4.0,
20.0,1.0,56511,320,320,0.0,4.0,
20.0,1.0,56545,320,320,0.0,4.0,
20.0,1.0,56578,320,320,0.0,4.0,
20.0,1.0,56608,320,320,0.0,4.0,
20.0,1.0,56640,320,320,0.0,4.0,
20.0,1.0,56675,320,320,0.0,4.0,
20.0,1.0,56708,320,320,0.0,4.0,
20.0,1.0,56739,320,320,0.0,4.0,
20.0,1.0,56773,320,320,0.0,4.0,
20.0,1.0,56808,320,320,0.0,4.0,
20.0,1.0,56843,320,320,0.0,4.0,
20.0,1.0,56877,320,320,0.0,4.0,
20.0,1.0,56909,320,320,0.0,4.0,
20.0,1.0,56939,320,320,0.0,4.0,
20.0,1.0,56971,320,320,0.0,4.0,
20.0,1.0,57005,320,320,0.0,4.0,
20.0,1.0,57037,320,320,0.0,4.0,
20.0,1.0,57072,320,320,0.0,4.0,
20.0,1.0,57107,320,320,0.0,4.0,
20.0,1.0,57139,320,320,0.0,4.0,
20.0,1.0,57173,320,320,0.0,4.0,
20.0,1.0,57204,320,320,0.0,4.0,
20.0,1.0,57237,320,320,0.0,4.0,
20.0,1.0,57269,320,320,0.0,4.0,
20.0,1.0,57300,320,320,0.0,4.0,
20.0,1.0,57330,320,320,0.0,4.0,
20.0,1.0,57364,320,320,0.0,4.0,
20.0,1.0,57397,320,320,0.0,4.0,
20.0,1.0,57430,320,320,0.0,4.0,
20.0,1.0,57464,320,320,0.0,4.0,
20.0,1.0,57497,320,320,0.0,4.0,
20.0,1.0,57531,320,320,0.0,4.0,
20.0,1.0,57564,320,320,0.0,4.0,
20.0,1.0,57598,320,320,0.0,4.0,
