Spatial Frequency(Hz),Modulation(0-1),System time since start (milliseconds),Target Position(pixels),Cursor Position(pixels),Error(pixels),x-axis gain
15.0,1.0,50385,672,811,139.0,4.0,
15.0,1.0,50418,674,814,140.0,4.0,
15.0,1.0,50451,675,817,142.0,4.0,
15.0,1.0,50485,677,820,143.0,4.0,
15.0,1.0,50518,680,823,143.0,4.0,
15.0,1.0,50552,683,826,143.0,4.0,
15.0,1.0,50585,685,829,144.0,4.0,
15.0,1.0,50619,687,832,145.0,4.0,
15.0,1.0,50652,688,835,147.0,4.0,
15.0,1.0,50685,687,838,151.0,4.0,
15.0,1.0,50719,684,841,157.0,4.0,
15.0,1.0,50752,680,844,164.0,4.0,
15.0,1.0,50786,675,847,172.0,4.0,
15.0,1.0,50819,670,850,180.0,4.0,
15.0,1.0,50852,664,853,189.0,4.0,
15.0,1.0,50886,657,856,199.0,4.0,
15.0,1.0,50919,650,859,209.0,4.0,
15.0,1.0,50953,641,862,221.0,4.0,
15.0,1.0,50986,633,865,232.0,4.0,
15.0,1.0,51020,626,868,242.0,4.0,
15.0,1.0,51053,619,871,252.0,4.0,
15.0,1.0,51086,613,874,261.0,4.0,
15.0,1.0,51120,609,877,268.0,4.0,
15.0,1.0,51155,605,880,275.0,4.0,
15.0,1.0,51187,603,883,280.0,4.0,
15.0,1.0,51220,601,886,285.0,4.0,
15.0,1.0,51254,600,889,289.0,4.0,
15.0,1.0,51287,597,892,295.0,4.0,
15.0,1.0,51320,593,895,302.0,4.0,
15.0,1.0,51354,586,898,312.0,4.0,
15.0,1.0,51387,577,901,324.0,4.0,
15.0,1.0,51421,566,904,338.0,4.0,
15.0,1.0,51454,555,907,352.0,4.0,
15.0,1.0,51487,544,910,366.0,4.0,
15.0,1.0,51521,533,913,380.0,4.0,
15.0,1.0,51554,523,916,393.0,4.0,
15.0,1.0,51588,513,919,406.0,4.0,
15.0,1.0,51621,504,922,418.0,4.0,
15.0,1.0,51655,497,925,428.0,4.0,
15.0,1.0,51688,491,928,437.0,4.0,
15.0,1.0,51721,487,931,444.0,4.0,
15.0,1.0,51755,485,934,449.0,4.0,
15.0,1.0,51788,485,937,452.0,4.0,
15.0,1.0,51822,487,940,453.0,4.0,
15.0,1.0,51855,491,943,452.0,4.0,
15.0,1.0,51888,497,946,449.0,4.0,
15.0,1.0,51922,506,949,443.0,4.0,
15.0,1.0,51955,515,952,437.0,4.0,
15.0,1.0,51989,526,955,429.0,4.0,
15.0,1.0,52022,536,958,422.0,4.0,
15.0,1.0,52056,546,961,415.0,4.0,
15.0,1.0,52089,556,964,408.0,4.0,
15.0,1.0,52122,568,967,399.0,4.0,
15.0,1.0,52156,580,970,390.0,4.0,
15.0,1.0,52189,594,973,379.0,4.0,
15.0,1.0,52223,609,976,367.0,4.0,
15.0,1.0,52256,624,979,355.0,4.0,
15.0,1.0,52290,638,982,344.0,4.0,
15.0,1.0,52325,652,985,333.0,4.0,
15.0,1.0,52356,664,988,324.0,4.0,
15.0,1.0,52390,674,991,317.0,4.0,
15.0,1.0,52423,682,994,312.0,4.0,
15.0,1.0,52457,686,997,311.0,4.0,
15.0,1.0,52491,688,1000,312.0,4.0,
15.0,1.0,52524,687,1003,316.0,4.0,
15.0,1.0,52558,685,1006,321.0,4.0,
15.0,1.0,52590,681,1009,328.0,4.0,
15.0,1.0,52624,677,1012,335.0,4.0,
15.0,1.0,52657,672,1015,343.0,4.0,
15.0,1.0,52691,666,1018,352.0,4.0,
15.0,1.0,52724,660,1021,361.0,4.0,
15.0,1.0,52758,653,1024,371.0,4.0,
15.0,1.0,52791,648,1027,379.0,4.0,
15.0,1.0,52824,645,1030,385.0,4.0,
15.0,1.0,52858,643,1033,390.0,4.0,
15.0,1.0,52891,644,1036,392.0,4.0,
15.0,1.0,52924,645,1039,394.0,4.0,
15.0,1.0,52958,648,1042,394.0,4.0,
15.0,1.0,52991,652,1045,393.0,4.0,
15.0,1.0,53025,656,1048,392.0,4.0,
15.0,1.0,53058,659,1051,392.0,4.0,
15.0,1.0,53092,662,1054,392.0,4.0,
15.0,1.0,53125,662,1057,395.0,4.0,
15.0,1.0,53159,661,1060,399.0,4.0,
15.0,1.0,53192,659,1063,404.0,4.0,
15.0,1.0,53226,657,1066,409.0,4.0,
15.0,1.0,53259,656,1069,413.0,4.0,
15.0,1.0,53292,655,1072,417.0,4.0,
15.0,1.0,53326,654,1075,421.0,4.0,
15.0,1.0,53359,654,1078,424.0,4.0,
15.0,1.0,53393,653,1081,428.0,4.0,
15.0,1.0,53426,653,1084,431.0,4.0,
15.0,1.0,53459,652,1087,435.0,4.0,
15.0,1.0,53493,652,1090,438.0,4.0,
15.0,1.0,53526,651,1093,442.0,4.0,
15.0,1.0,53560,651,1096,445.0,4.0,
15.0,1.0,53593,650,1099,449.0,4.0,
15.0,1.0,53627,649,1102,453.0,4.0,
15.0,1.0,53660,648,1105,457.0,4.0,
15.0,1.0,53693,648,1108,460.0,4.0,
15.0,1.0,53728,647,1111,464.0,4.0,
15.0,1.0,53760,646,1114,468.0,4.0,
15.0,1.0,53794,644,1117,473.0,4.0,
15.0,1.0,53827,641,1120,479.0,4.0,
15.0,1.0,53860,639,1123,484.0,4.0,
15.0,1.0,53894,637,1126,489.0,4.0,
15.0,1.0,53927,638,1129,491.0,4.0,
15.0,1.0,53961,639,1132,493.0,4.0,
15.0,1.0,53994,642,1135,493.0,4.0,
15.0,1.0,54028,645,1138,493.0,4.0,
15.0,1.0,54061,647,1141,494.0,4.0,
15.0,1.0,54094,649,1144,495.0,4.0,
15.0,1.0,54128,650,1147,497.0,4.0,
15.0,1.0,54161,649,1150,501.0,4.0,
15.0,1.0,54195,645,1153,508.0,4.0,
15.0,1.0,54228,641,1156,515.0,4.0,
15.0,1.0,54262,634,1159,525.0,4.0,
15.0,1.0,54295,626,1162,536.0,4.0,
15.0,1.0,54328,619,1165,546.0,4.0,
15.0,1.0,54362,612,1168,556.0,4.0,
15.0,1.0,54395,605,1171,566.0,4.0,
15.0,1.0,54429,600,1174,574.0,4.0,
15.0,1.0,54462,595,1177,582.0,4.0,
15.0,1.0,54496,591,1180,589.0,4.0,
15.0,1.0,54529,588,1183,595.0,4.0,
15.0,1.0,54563,588,1186,598.0,4.0,
15.0,1.0,54596,590,1189,599.0,4.0,
15.0,1.0,54629,595,1192,597.0,4.0,
15.0,1.0,54663,601,1195,594.0,4.0,
15.0,1.0,54696,609,1198,589.0,4.0,
15.0,1.0,54729,618,1201,583.0,4.0,
15.0,1.0,54763,627,1204,577.0,4.0,
15.0,1.0,54796,635,1207,572.0,4.0,
15.0,1.0,54830,643,1210,567.0,4.0,
15.0,1.0,54863,649,1213,564.0,4.0,
15.0,1.0,54897,653,1216,563.0,4.0,
15.0,1.0,54930,656,1219,563.0,4.0,
15.0,1.0,54964,657,1222,565.0,4.0,
15.0,1.0,54997,657,1225,568.0,4.0,
15.0,1.0,55030,658,1228,570.0,4.0,
15.0,1.0,55064,659,1231,572.0,4.0,
15.0,1.0,55097,658,1234,576.0,4.0,
15.0,1.0,55131,656,1237,581.0,4.0,
15.0,1.0,55164,653,1240,587.0,4.0,
15.0,1.0,55197,647,1243,596.0,4.0,
15.0,1.0,55231,641,1246,605.0,4.0,
15.0,1.0,55264,632,1249,617.0,4.0,
15.0,1.0,55298,622,1252,630.0,4.0,
15.0,1.0,55331,612,1255,643.0,4.0,
15.0,1.0,55365,600,1258,658.0,4.0,
15.0,1.0,55398,587,1261,674.0,4.0,
15.0,1.0,55431,575,1264,689.0,4.0,
15.0,1.0,55465,562,1267,705.0,4.0,
15.0,1.0,55498,551,1270,719.0,4.0,
15.0,1.0,55532,539,1273,734.0,4.0,
15.0,1.0,55565,529,1276,747.0,4.0,
15.0,1.0,55598,519,1279,760.0,4.0,
15.0,1.0,55632,512,1282,770.0,4.0,
15.0,1.0,55665,507,1285,778.0,4.0,
15.0,1.0,55699,506,1288,782.0,4.0,
15.0,1.0,55732,508,1291,783.0,4.0,
15.0,1.0,55766,512,1294,782.0,4.0,
15.0,1.0,55799,518,1297,779.0,4.0,
15.0,1.0,55832,524,1300,776.0,4.0,
15.0,1.0,55866,1775,1303,472.0,4.0,
15.0,1.0,55899,1782,1306,476.0,4.0,
15.0,1.0,55933,1787,1309,478.0,4.0,
15.0,1.0,55966,1792,1312,480.0,4.0,
15.0,1.0,56000,1795,1315,480.0,4.0,
15.0,1.0,56033,1798,1318,480.0,4.0,
15.0,1.0,56066,1801,1321,480.0,4.0,
15.0,1.0,56100,1804,1324,480.0,4.0,
15.0,1.0,56134,1809,1327,482.0,4.0,
15.0,1.0,56167,1814,1330,484.0,4.0,
15.0,1.0,56200,1820,1333,487.0,4.0,
15.0,1.0,56234,1826,1336,490.0,4.0,
15.0,1.0,56267,1832,1339,493.0,4.0,
15.0,1.0,56300,1839,1342,497.0,4.0,
15.0,1.0,56334,1847,1345,502.0,4.0,
15.0,1.0,56367,1856,1348,508.0,4.0,
15.0,1.0,56401,1867,1351,516.0,4.0,
15.0,1.0,56434,1878,1354,524.0,4.0,
15.0,1.0,56467,1889,1357,532.0,4.0,
15.0,1.0,56501,1900,1360,540.0,4.0,
15.0,1.0,56534,1909,1363,546.0,4.0,
15.0,1.0,56568,1918,1366,552.0,4.0,
15.0,1.0,56601,1926,1369,557.0,4.0,
15.0,1.0,56635,1932,1372,560.0,4.0,
15.0,1.0,56668,1937,1375,562.0,4.0,
15.0,1.0,56701,1940,1378,562.0,4.0,
15.0,1.0,56735,1943,1381,562.0,4.0,
15.0,1.0,56768,1947,1384,563.0,4.0,
15.0,1.0,56802,1951,1387,564.0,4.0,
15.0,1.0,56835,1955,1390,565.0,4.0,
15.0,1.0,56869,1959,1393,566.0,4.0,
15.0,1.0,56902,1961,1396,565.0,4.0,
15.0,1.0,56935,1962,1399,563.0,4.0,
15.0,1.0,56969,1961,1402,559.0,4.0,
15.0,1.0,57002,1958,1405,553.0,4.0,
15.0,1.0,57036,1954,1408,546.0,4.0,
15.0,1.0,57069,1949,1411,538.0,4.0,
15.0,1.0,57103,1943,1414,529.0,4.0,
15.0,1.0,57136,1936,1417,519.0,4.0,
15.0,1.0,57169,1929,1420,509.0,4.0,
15.0,1.0,57203,1922,1423,499.0,4.0,
15.0,1.0,57236,1916,1426,490.0,4.0,
15.0,1.0,57270,1910,1429,481.0,4.0,
15.0,1.0,57303,1905,1432,473.0,4.0,
15.0,1.0,57336,1902,1435,467.0,4.0,
15.0,1.0,57370,1900,1438,462.0,4.0,
15.0,1.0,57403,1899,1441,458.0,4.0,
15.0,1.0,57437,1900,1444,456.0,4.0,
15.0,1.0,57470,1900,1444,456.0,4.0,
15.0,1.0,57504,1911,1450,461.0,4.0,
15.0,1.0,57537,1918,1453,465.0,4.0,
15.0,1.0,57572,1925,1456,469.0,4.0,
15.0,1.0,57604,1930,1459,471.0,4.0,
15.0,1.0,57637,1934,1462,472.0,4.0,
15.0,1.0,57671,1935,1465,470.0,4.0,
15.0,1.0,57704,1935,1468,467.0,4.0,
15.0,1.0,57737,1932,1471,461.0,4.0,
15.0,1.0,57771,1927,1474,453.0,4.0,
15.0,1.0,57804,1920,1477,443.0,4.0,
15.0,1.0,57838,1912,1480,432.0,4.0,
15.0,1.0,57871,1904,1483,421.0,4.0,
15.0,1.0,57905,1895,1486,409.0,4.0,
15.0,1.0,57938,1886,1489,397.0,4.0,
15.0,1.0,57972,1877,1492,385.0,4.0,
15.0,1.0,58005,1866,1495,371.0,4.0,
15.0,1.0,58038,1856,1498,358.0,4.0,
15.0,1.0,58072,1844,1501,343.0,4.0,
15.0,1.0,58105,1834,1504,330.0,4.0,
15.0,1.0,58139,1824,1507,317.0,4.0,
15.0,1.0,58172,1815,1510,305.0,4.0,
15.0,1.0,58205,1808,1513,295.0,4.0,
15.0,1.0,58239,1800,1516,284.0,4.0,
15.0,1.0,58272,1793,1519,274.0,4.0,
15.0,1.0,58306,1787,1522,265.0,4.0,
15.0,1.0,58339,1781,1525,256.0,4.0,
15.0,1.0,58373,1777,1528,249.0,4.0,
15.0,1.0,58406,1773,1531,242.0,4.0,
15.0,1.0,58439,1771,1534,237.0,4.0,
15.0,1.0,58474,1771,1537,234.0,4.0,
15.0,1.0,58506,1773,1540,233.0,4.0,
15.0,1.0,58540,1777,1543,234.0,4.0,
15.0,1.0,58573,1784,1546,238.0,4.0,
15.0,1.0,58607,1793,1549,244.0,4.0,
15.0,1.0,58640,1802,1552,250.0,4.0,
15.0,1.0,58673,1812,1555,257.0,4.0,
15.0,1.0,58707,1820,1558,262.0,4.0,
15.0,1.0,58740,1827,1561,266.0,4.0,
15.0,1.0,58774,1832,1564,268.0,4.0,
15.0,1.0,58807,1837,1567,270.0,4.0,
15.0,1.0,58840,1841,1570,271.0,4.0,
15.0,1.0,58874,1844,1573,271.0,4.0,
15.0,1.0,58907,1846,1576,270.0,4.0,
15.0,1.0,58941,1848,1579,269.0,4.0,
15.0,1.0,58974,1849,1582,267.0,4.0,
15.0,1.0,59008,1851,1585,266.0,4.0,
15.0,1.0,59041,1853,1588,265.0,4.0,
15.0,1.0,59074,1856,1591,265.0,4.0,
15.0,1.0,59108,1858,1594,264.0,4.0,
15.0,1.0,59141,1861,1597,264.0,4.0,
15.0,1.0,59175,1865,1600,265.0,4.0,
15.0,1.0,59208,1870,1603,267.0,4.0,
15.0,1.0,59242,1876,1606,270.0,4.0,
15.0,1.0,59275,1883,1609,274.0,4.0,
15.0,1.0,59308,1890,1612,278.0,4.0,
15.0,1.0,59342,1895,1615,280.0,4.0,
15.0,1.0,59375,1899,1618,281.0,4.0,
15.0,1.0,59409,1899,1621,278.0,4.0,
15.0,1.0,59442,1898,1624,274.0,4.0,
15.0,1.0,59476,1895,1627,268.0,4.0,
15.0,1.0,59509,1890,1630,260.0,4.0,
15.0,1.0,59542,1884,1633,251.0,4.0,
15.0,1.0,59576,1878,1636,242.0,4.0,
15.0,1.0,59609,1871,1639,232.0,4.0,
15.0,1.0,59644,1864,1642,222.0,4.0,
15.0,1.0,59676,1858,1645,213.0,4.0,
15.0,1.0,59710,1852,1648,204.0,4.0,
15.0,1.0,59743,1847,1651,196.0,4.0,
15.0,1.0,59776,1840,1654,186.0,4.0,
15.0,1.0,59810,1834,1657,177.0,4.0,
15.0,1.0,59843,1827,1660,167.0,4.0,
15.0,1.0,59877,1821,1663,158.0,4.0,
15.0,1.0,59910,1816,1666,150.0,4.0,
15.0,1.0,59943,1813,1669,144.0,4.0,
15.0,1.0,59977,1810,1672,138.0,4.0,
15.0,1.0,60010,1809,1675,134.0,4.0,
15.0,1.0,60044,1808,1678,130.0,4.0,
15.0,1.0,60077,1808,1681,127.0,4.0,
15.0,1.0,60111,1809,1684,125.0,4.0,
15.0,1.0,60145,1812,1687,125.0,4.0,
15.0,1.0,60177,1816,1690,126.0,4.0,
15.0,1.0,60211,1823,1693,130.0,4.0,
15.0,1.0,60244,1831,1696,135.0,4.0,
15.0,1.0,60278,1842,1699,143.0,4.0,
15.0,1.0,60311,1854,1702,152.0,4.0,
15.0,1.0,60344,1868,1705,163.0,4.0,
15.0,1.0,60378,1883,1708,175.0,4.0,
15.0,1.0,60411,1897,1711,186.0,4.0,
15.0,1.0,60445,1909,1714,195.0,4.0,
15.0,1.0,60478,1918,1717,201.0,4.0,
15.0,1.0,60512,1925,1720,205.0,4.0,
15.0,1.0,60545,1929,1723,206.0,4.0,
15.0,1.0,60578,1931,1726,205.0,4.0,
15.0,1.0,60612,1932,1729,203.0,4.0,
15.0,1.0,60645,1931,1732,199.0,4.0,
15.0,1.0,60679,1929,1735,194.0,4.0,
15.0,1.0,60712,1926,1738,188.0,4.0,
15.0,1.0,60745,1922,1741,181.0,4.0,
15.0,1.0,60779,1918,1744,174.0,4.0,
15.0,1.0,60812,1914,1747,167.0,4.0,
15.0,1.0,60846,1911,1750,161.0,4.0,
15.0,1.0,60879,1908,1753,155.0,4.0,
15.0,1.0,60922,1906,1756,150.0,4.0,
15.0,1.0,60946,1904,1759,145.0,4.0,
15.0,1.0,60979,1904,1762,142.0,4.0,
15.0,1.0,61013,1906,1765,141.0,4.0,
15.0,1.0,61046,1909,1768,141.0,4.0,
15.0,1.0,61080,1912,1771,141.0,4.0,
15.0,1.0,61113,1915,1774,141.0,4.0,
15.0,1.0,61147,1916,1777,139.0,4.0,
15.0,1.0,61180,1917,1780,137.0,4.0,
15.0,1.0,61214,1917,1783,134.0,4.0,
15.0,1.0,61247,1917,1783,134.0,4.0,
15.0,1.0,61280,1918,1789,129.0,4.0,
15.0,1.0,61314,1919,1792,127.0,4.0,
15.0,1.0,61347,1920,1795,125.0,4.0,
15.0,1.0,61381,1922,1798,124.0,4.0,
15.0,1.0,61414,1925,1801,124.0,4.0,
15.0,1.0,61447,1928,1804,124.0,4.0,
15.0,1.0,61481,1931,1807,124.0,4.0,
15.0,1.0,61514,1933,1810,123.0,4.0,
15.0,1.0,61548,1933,1813,120.0,4.0,
15.0,1.0,61581,1931,1816,115.0,4.0,
15.0,1.0,61615,1928,1819,109.0,4.0,
15.0,1.0,61648,1924,1822,102.0,4.0,
15.0,1.0,61681,1919,1825,94.0,4.0,
15.0,1.0,61715,1914,1828,86.0,4.0,
15.0,1.0,61748,1908,1831,77.0,4.0,
15.0,1.0,61782,1901,1831,70.0,4.0,
15.0,1.0,61815,1893,1837,56.0,4.0,
15.0,1.0,61849,1885,1840,45.0,4.0,
15.0,1.0,61882,1877,1843,34.0,4.0,
15.0,1.0,61915,1869,1846,23.0,4.0,
15.0,1.0,61949,1863,1849,14.0,4.0,
15.0,1.0,61982,1857,1852,5.0,4.0,
15.0,1.0,62016,1853,1855,2.0,4.0,
15.0,1.0,62049,1850,1858,8.0,4.0,
15.0,1.0,62083,1848,1861,13.0,4.0,
15.0,1.0,62116,1846,1864,18.0,4.0,
15.0,1.0,62149,1844,1867,23.0,4.0,
15.0,1.0,62183,1842,1870,28.0,4.0,
15.0,1.0,62216,1837,1873,36.0,4.0,
15.0,1.0,62249,1837,1873,36.0,4.0,
15.0,1.0,62283,1820,1879,59.0,4.0,
15.0,1.0,62316,1809,1882,73.0,4.0,
15.0,1.0,62350,1798,1885,87.0,4.0,
15.0,1.0,62383,1787,1888,101.0,4.0,
15.0,1.0,62417,1776,1891,115.0,4.0,
15.0,1.0,62447,1766,1893,127.0,4.0,
15.0,1.0,62481,1756,1896,140.0,4.0,
15.0,1.0,62513,1748,1899,151.0,4.0,
15.0,1.0,62545,1741,1902,161.0,4.0,
15.0,1.0,62577,1735,1905,170.0,4.0,
15.0,1.0,62607,1732,1907,175.0,4.0,
15.0,1.0,62638,1730,1909,179.0,4.0,
15.0,1.0,62672,1730,1912,182.0,4.0,
15.0,1.0,62704,1733,1915,182.0,4.0,
15.0,1.0,62734,1733,1915,182.0,4.0,
15.0,1.0,62768,1744,1920,176.0,4.0,
15.0,1.0,62801,1752,1923,171.0,4.0,
15.0,1.0,62835,1762,1926,164.0,4.0,
15.0,1.0,62868,1773,1929,156.0,4.0,
15.0,1.0,62901,1782,1932,150.0,4.0,
15.0,1.0,62935,1793,1935,142.0,4.0,
15.0,1.0,62968,1803,1938,135.0,4.0,
15.0,1.0,63002,1803,1938,135.0,4.0,
15.0,1.0,63035,1815,1941,126.0,4.0,
15.0,1.0,63068,1842,1947,105.0,4.0,
15.0,1.0,63102,1856,1950,94.0,4.0,
15.0,1.0,63135,1871,1953,82.0,4.0,
15.0,1.0,63169,1885,1956,71.0,4.0,
15.0,1.0,63202,1899,1959,60.0,4.0,
15.0,1.0,63236,1911,1962,51.0,4.0,
15.0,1.0,63269,1911,1962,51.0,4.0,
15.0,1.0,63304,1928,1968,40.0,4.0,
15.0,1.0,63336,1932,1971,39.0,4.0,
15.0,1.0,63370,1933,1974,41.0,4.0,
15.0,1.0,63403,1932,1977,45.0,4.0,
15.0,1.0,63437,1929,1980,51.0,4.0,
15.0,1.0,63470,1926,1983,57.0,4.0,
15.0,1.0,63503,1921,1986,65.0,4.0,
15.0,1.0,63537,1916,1988,72.0,4.0,
15.0,1.0,63571,1910,1990,80.0,4.0,
15.0,1.0,63604,1904,1993,89.0,4.0,
15.0,1.0,63637,1897,1996,99.0,4.0,
15.0,1.0,63670,1893,1999,106.0,4.0,
15.0,1.0,63704,1890,2001,111.0,4.0,
15.0,1.0,63737,1888,2003,115.0,4.0,
15.0,1.0,63770,1889,2006,117.0,4.0,
15.0,1.0,63805,1891,2009,118.0,4.0,
15.0,1.0,63837,1894,2012,118.0,4.0,
36.0,1.0,63871,1894,2012,118.0,4.0,
36.0,1.0,63905,606,606,0.0,4.0,
36.0,1.0,63938,601,609,8.0,4.0,
36.0,1.0,63971,594,612,18.0,4.0,
36.0,1.0,64005,587,615,28.0,4.0,
36.0,1.0,64038,581,618,37.0,4.0,
36.0,1.0,64071,575,621,46.0,4.0,
36.0,1.0,64105,571,624,53.0,4.0,
36.0,1.0,64138,567,627,60.0,4.0,
36.0,1.0,64171,565,630,65.0,4.0,
36.0,1.0,64205,564,633,69.0,4.0,
36.0,1.0,64238,563,636,73.0,4.0,
36.0,1.0,64272,563,639,76.0,4.0,
36.0,1.0,64305,564,642,78.0,4.0,
36.0,1.0,64339,567,645,78.0,4.0,
36.0,1.0,64372,572,648,76.0,4.0,
36.0,1.0,64405,579,651,72.0,4.0,
36.0,1.0,64439,588,654,66.0,4.0,
36.0,1.0,64472,599,657,58.0,4.0,
36.0,1.0,64506,611,660,49.0,4.0,
36.0,1.0,64539,626,663,37.0,4.0,
36.0,1.0,64572,640,666,26.0,4.0,
36.0,1.0,64606,654,669,15.0,4.0,
36.0,1.0,64639,666,672,6.0,4.0,
36.0,1.0,64673,675,675,0.0,4.0,
36.0,1.0,64706,681,678,3.0,4.0,
36.0,1.0,64740,684,681,3.0,4.0,
36.0,1.0,64773,686,684,2.0,4.0,
36.0,1.0,64806,687,687,0.0,4.0,
36.0,1.0,64840,686,690,4.0,4.0,
36.0,1.0,64873,683,693,10.0,4.0,
36.0,1.0,64907,680,696,16.0,4.0,
36.0,1.0,64940,676,699,23.0,4.0,
36.0,1.0,64974,672,702,30.0,4.0,
36.0,1.0,65008,668,705,37.0,4.0,
36.0,1.0,65040,665,708,43.0,4.0,
36.0,1.0,65074,662,711,49.0,4.0,
36.0,1.0,65107,660,714,54.0,4.0,
36.0,1.0,65141,659,717,58.0,4.0,
36.0,1.0,65174,659,720,61.0,4.0,
36.0,1.0,65208,661,723,62.0,4.0,
36.0,1.0,65241,664,726,62.0,4.0,
36.0,1.0,65274,667,729,62.0,4.0,
36.0,1.0,65308,670,732,62.0,4.0,
36.0,1.0,65341,672,735,63.0,4.0,
36.0,1.0,65375,672,738,66.0,4.0,
36.0,1.0,65408,672,741,69.0,4.0,
36.0,1.0,65441,672,744,72.0,4.0,
36.0,1.0,65475,673,747,74.0,4.0,
36.0,1.0,65508,674,750,76.0,4.0,
36.0,1.0,65542,676,753,77.0,4.0,
36.0,1.0,65576,678,756,78.0,4.0,
36.0,1.0,65609,681,759,78.0,4.0,
36.0,1.0,65642,684,762,78.0,4.0,
36.0,1.0,65675,686,765,79.0,4.0,
36.0,1.0,65709,688,768,80.0,4.0,
36.0,1.0,65742,688,771,83.0,4.0,
36.0,1.0,65776,686,774,88.0,4.0,
36.0,1.0,65810,683,777,94.0,4.0,
36.0,1.0,65843,678,780,102.0,4.0,
36.0,1.0,65876,673,783,110.0,4.0,
36.0,1.0,65909,668,786,118.0,4.0,
36.0,1.0,65943,662,789,127.0,4.0,
36.0,1.0,65976,655,792,137.0,4.0,
36.0,1.0,66010,647,795,148.0,4.0,
36.0,1.0,66043,639,798,159.0,4.0,
36.0,1.0,66077,631,801,170.0,4.0,
36.0,1.0,66110,623,804,181.0,4.0,
36.0,1.0,66143,617,807,190.0,4.0,
36.0,1.0,66178,612,810,198.0,4.0,
36.0,1.0,66209,608,813,205.0,4.0,
36.0,1.0,66244,604,816,212.0,4.0,
36.0,1.0,66277,602,819,217.0,4.0,
36.0,1.0,66311,601,822,221.0,4.0,
36.0,1.0,66344,599,825,226.0,4.0,
36.0,1.0,66377,596,828,232.0,4.0,
36.0,1.0,66411,591,831,240.0,4.0,
36.0,1.0,66444,583,834,251.0,4.0,
36.0,1.0,66478,574,837,263.0,4.0,
36.0,1.0,66511,563,840,277.0,4.0,
36.0,1.0,66544,551,843,292.0,4.0,
36.0,1.0,66578,540,846,306.0,4.0,
36.0,1.0,66611,529,849,320.0,4.0,
36.0,1.0,66645,519,852,333.0,4.0,
36.0,1.0,66678,510,855,345.0,4.0,
36.0,1.0,66712,501,858,357.0,4.0,
36.0,1.0,66745,495,861,366.0,4.0,
36.0,1.0,66778,490,864,374.0,4.0,
36.0,1.0,66812,486,867,381.0,4.0,
36.0,1.0,66846,485,870,385.0,4.0,
36.0,1.0,66879,485,873,388.0,4.0,
36.0,1.0,66913,488,876,388.0,4.0,
36.0,1.0,66946,493,879,386.0,4.0,
36.0,1.0,66979,500,882,382.0,4.0,
36.0,1.0,67012,509,885,376.0,4.0,
36.0,1.0,67046,519,888,369.0,4.0,
36.0,1.0,67079,529,891,362.0,4.0,
36.0,1.0,67114,539,894,355.0,4.0,
36.0,1.0,67146,549,897,348.0,4.0,
36.0,1.0,67179,560,900,340.0,4.0,
36.0,1.0,67213,572,903,331.0,4.0,
36.0,1.0,67246,585,906,321.0,4.0,
36.0,1.0,67280,599,909,310.0,4.0,
36.0,1.0,67313,614,912,298.0,4.0,
36.0,1.0,67347,629,915,286.0,4.0,
36.0,1.0,67380,643,918,275.0,4.0,
36.0,1.0,67414,656,921,265.0,4.0,
36.0,1.0,67448,668,924,256.0,4.0,
36.0,1.0,67480,677,927,250.0,4.0,
36.0,1.0,67514,684,930,246.0,4.0,
36.0,1.0,67547,687,933,246.0,4.0,
36.0,1.0,67581,688,936,248.0,4.0,
36.0,1.0,67614,686,939,253.0,4.0,
36.0,1.0,67647,684,942,258.0,4.0,
36.0,1.0,67681,680,945,265.0,4.0,
36.0,1.0,67714,676,948,272.0,4.0,
36.0,1.0,67748,670,951,281.0,4.0,
36.0,1.0,67781,664,954,290.0,4.0,
36.0,1.0,67812,657,957,300.0,4.0,
36.0,1.0,67847,651,960,309.0,4.0,
36.0,1.0,67881,647,963,316.0,4.0,
36.0,1.0,67915,644,966,322.0,4.0,
36.0,1.0,67948,643,969,326.0,4.0,
36.0,1.0,67982,644,972,328.0,4.0,
36.0,1.0,68015,646,975,329.0,4.0,
36.0,1.0,68049,649,978,329.0,4.0,
36.0,1.0,68082,653,981,328.0,4.0,
36.0,1.0,68115,657,984,327.0,4.0,
36.0,1.0,68149,660,987,327.0,4.0,
36.0,1.0,68182,662,990,328.0,4.0,
36.0,1.0,68216,662,993,331.0,4.0,
36.0,1.0,68250,660,996,336.0,4.0,
36.0,1.0,68283,658,999,341.0,4.0,
36.0,1.0,68316,657,1002,345.0,4.0,
36.0,1.0,68349,655,1005,350.0,4.0,
36.0,1.0,68383,655,1008,353.0,4.0,
36.0,1.0,68416,654,1011,357.0,4.0,
36.0,1.0,68450,654,1014,360.0,4.0,
36.0,1.0,68483,653,1017,364.0,4.0,
36.0,1.0,68516,653,1020,367.0,4.0,
36.0,1.0,68550,652,1023,371.0,4.0,
36.0,1.0,68583,626,1026,400.0,4.0,
36.0,1.0,68617,631,1028,397.0,4.0,
36.0,1.0,68650,637,1030,393.0,4.0,
36.0,1.0,68684,643,1032,389.0,4.0,
36.0,1.0,68717,646,1035,389.0,4.0,
36.0,1.0,68750,647,1038,391.0,4.0,
36.0,1.0,68784,641,1043,402.0,4.0,
36.0,1.0,68817,634,1046,412.0,4.0,
36.0,1.0,68851,626,1049,423.0,4.0,
36.0,1.0,68884,615,1052,437.0,4.0,
